activity_name,copy_in,copy_from,copy,original,copy_score,original_score,relative_difference,abs_relative_difference,copy_in_from
"Petrol, two-stroke blend {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'f78a1bf7805348487bac3d81b132f2ab')","('ecoinvent_3.8_cutoff_from_sp', 'faa071ccab0f2010826157c498db3159')",0.7975697455213945,0.6538326605325949,0.2198377255607193,0.2198377255607193,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Chlorine dioxide {RoW}| market for chlorine dioxide | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '7dba9ec4eb6708f555d606d560dfed3e')","('ecoinvent_3.8_cutoff_from_sp', '60514f8ed7d6457da6e0b84be8af7739')",9.140617699527294,8.63181040148216,0.0589456063536529,0.0589456063536529,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Natural gas, low pressure {RoW}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6c5b3fad707ec48c7d7c8fa265550f27')","('ecoinvent_3.8_cutoff_from_sp', '2a760996da483b68d565d40b7cdf92ec')",0.5471780439191918,0.5496394552636847,-0.0044782289934264,0.0044782289934264,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Milking parlour {CH}| construction | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '8326b012e2bb3108d0ee9aeb44a13f1e')","('ecoinvent_3.8_cutoff_from_sp', 'f88254667f8e254e7028dc88b480e89b')",58054.80159049487,56021.38425656172,0.0362971633228606,0.0362971633228606,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Dithiocarbamate-compound {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd58e669894820bea696ff629363e8656')","('ecoinvent_3.8_cutoff_from_sp', '709ea3582af21bb8bce9d76d647fe3b7')",4.875032298741403,4.495458511774293,0.0844349438378639,0.0844349438378639,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Polyvinylchloride, suspension polymerised {RER}| polyvinylchloride production, suspension polymerisation | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '60a6132f5227b0dbe2e75f2d2d54d1a8')","('ecoinvent_3.8_cutoff_from_sp', '8a2323bece16aeb76ba75d50f79346a1')",1.9306431734083025,1.8977165483748,0.0173506549551357,0.0173506549551357,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Limestone residue {RoW}| market for limestone residue | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e7dccdef02192c3b56aab22ba43458e7')","('ecoinvent_3.8_cutoff_from_sp', '3c63e01033520ba3e53d595013c975df')",0.0054048662218925,4.480950422745686e-12,1206187461.9223804,1206187461.9223804,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tap water {RoW}| tap water production, microstrainer treatment | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '446607aac9287f075921e6ad13b89d6e')","('ecoinvent_3.8_cutoff_from_sp', '1a824b80030430d52a60520d1f8d3e6b')",0.0003549226882901,0.0003609901835907,-0.0168079232522477,0.0168079232522477,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Sulfuric acid {RoW}| market for sulfuric acid | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'fbbe0bebb1b4f4a554ff8a4e7aad8c4d')","('ecoinvent_3.8_cutoff_from_sp', '27f984ad02580ac6208b06f8834d36d9')",0.1555867451230083,0.1627931510603213,-0.0442672550434425,0.0442672550434425,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Barley grain, feed {CA-QC}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6ab7e2fefdc9be6462ae41f9e393cf3e')","('ecoinvent_3.8_cutoff_from_sp', 'd13ea5a88b207e3acfdcd8d203e53f40')",0.6230001265315382,0.5180720315033354,0.2025357260142451,0.2025357260142451,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Scrap steel {CH}| treatment of, inert material landfill | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'c51430361b8859bbe773d11d94f177dd')","('ecoinvent_3.8_cutoff_from_sp', 'c99ad9eacaf707cf9ea3ebf107b7fde1')",0.0043057179576266,0.0042370221545252,0.0162132272610416,0.0162132272610416,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Coconut, dehusked {RoW}| coconut production, dehusked | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '327dcc4053f355f223ce48553ba91e06')","('ecoinvent_3.8_cutoff_from_sp', 'b1f1c8ed1e8be9b9ecdf8f1e4789b382')",0.6278118002063714,0.4939956241273775,0.2708853470420401,0.2708853470420401,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {LU}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ef84e8aa9ecb73cdeaaae2329520f8b8')","('ecoinvent_3.8_cutoff_from_sp', '991f93d044898efccc0d42302cd214d9')",0.5583976109225092,0.4890657620931259,0.1417638571398939,0.1417638571398939,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Triazine-compound, unspecified {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6f2ed8653e89f6c5c62b4673637516e1')","('ecoinvent_3.8_cutoff_from_sp', 'fd3806a2db30d5ee3b915718f85bf0d9')",8.321980603852428,8.162949774088865,0.0194820296785806,0.0194820296785806,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Diphenylether-compound {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '341c0e4315da998cc5d2f7740fd42eaf')","('ecoinvent_3.8_cutoff_from_sp', '2c9a20dc29292c4f7a354fbd89e16868')",10.852295069296783,8.969225855497195,0.2099477975176047,0.2099477975176047,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {SERC}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6334588c402531c5ad2d8b77bcdb8f09')","('ecoinvent_3.8_cutoff_from_sp', '3c7f67f958db9d061984ba908fde0e6c')",0.7425115959450882,0.5418422987931082,0.3703463121999665,0.3703463121999665,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Municipal waste collection service by 21 metric ton lorry {CH}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ea2d73b970a2817f1563369c7e35b222')","('ecoinvent_3.8_cutoff_from_sp', 'b66112cba2dc88b0d2eeda6e2b564887')",1.2383173241424383,1.2380208389528256,0.000239483197927,0.000239483197927,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste polyethylene {FR}| market for waste polyethylene | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a5a51745757049e5b3eef62ed229ef37')","('ecoinvent_3.8_cutoff_from_sp', 'f85a0fca791688ea41b332d07d57052e')",1.931611159779014,1.9320154189197123,-0.0002092421917235,0.0002092421917235,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Aluminium alloy, AlLi {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'c58b0b6dd90458c4fce248598fe161c3')","('ecoinvent_3.8_cutoff_from_sp', 'fc86ef1341df19ec3f8296010dce7836')",10.468687860410768,13.42285924163771,-0.220085104674502,0.220085104674502,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Steam, in chemical industry {RoW}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'dc3de9c4c25acc1989b7716b562c3446')","('ecoinvent_3.8_cutoff_from_sp', '73b9dbf7d88d8a0ce8a47fbbfcbcda7d')",0.3362050958226588,0.3334509228066766,0.0082596053200279,0.0082596053200279,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste polyethylene {GLO}| treatment of waste polyethylene, unsanitary landfill, wet infiltration class (500mm) | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'fbb19921b055531eadf8961a838f807f')","('ecoinvent_3.8_cutoff_from_sp', 'cb95717274ffeb9966b900f5e46357ae')",0.1940136721482337,0.1939764908581871,0.0001916793621852,0.0001916793621852,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Potassium carbonate {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '21d43e7f327a8b18f23e6d2f23179582')","('ecoinvent_3.8_cutoff_from_sp', '29cb6f7558805edaf5aae70bee44e64b')",3.012801762033096,3.0688089534119443,-0.0182504653202925,0.0182504653202925,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, natural gas {Europe without Switzerland}| market for heat, central or small-scale, natural gas | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '0fc6ebb5c70ad7b213fe289d039e307a')","('ecoinvent_3.8_cutoff_from_sp', '5650b157a8fa27a537d13a0e5b9fec37')",0.0740990369547229,0.0750054064117308,-0.0120840550084153,0.0120840550084153,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Scrap tin sheet {CH}| market for scrap tin sheet | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '7af89bf7c15bcabb93592abbdcf9bc37')","('ecoinvent_3.8_cutoff_from_sp', 'b5ac35996c91398821cc66e0f4dd6782')",0.0163399451805328,0.0162778079091967,0.0038172997053825,0.0038172997053825,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tillage, rotary cultivator {CH}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'dbc8eb68366a48a1387664df49911b5e')","('ecoinvent_3.8_cutoff_from_sp', '93997e224be71b13398ca24ffe5e017c')",82.93046312286775,81.90035855619645,0.0125775342725085,0.0125775342725085,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Wastewater from vegetable oil refinery {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '2782e8f003ce84b6b0a27933bb70ddb8')","('ecoinvent_3.8_cutoff_from_sp', '9b49ce20e6f3d9b26496fa463da914fe')",1.032036655944412,11.322458904525403,-0.9088504833935036,0.9088504833935036,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Polyethylene, high density, granulate {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '05f53f24256017e4b3fd0e48300bde77')","('ecoinvent_3.8_cutoff_from_sp', '4700201ac9611f29365b96e39fd8de83')",2.12635474223657,2.315399133996641,-0.0816465675331576,0.0816465675331576,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {IS}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ccd2b6c5b24d13448e86ffb6dd0cfc48')","('ecoinvent_3.8_cutoff_from_sp', 'f8fea8e4a9f93385df6800ea9d3b6a99')",0.0648963532624098,0.0503551357923777,0.2887732748847695,0.2887732748847695,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Sugar beet {RoW}| market for sugar beet | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'cdfbb2b750193ed4a161282c9311eace')","('ecoinvent_3.8_cutoff_from_sp', 'e399516123da923eeb905808ac384411')",0.0641838046831699,0.0601924291332388,0.0663102587386205,0.0663102587386205,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {DK}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '5eddcf4e5058b353ed4c3dcfcbf84019')","('ecoinvent_3.8_cutoff_from_sp', '45ec372acf6fc38532082958299a74ca')",0.3634698810321028,0.276392455471807,0.3150499365536338,0.3150499365536338,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tractor, 4-wheel, agricultural {RoW}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '1e97a4bdfbd3d870e3e506e024e1d006')","('ecoinvent_3.8_cutoff_from_sp', '9591723eab3f787e511a57b4a69281cc')",8.379978690337614,8.367493428808967,0.0014921148889894,0.0014921148889894,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, natural gas {RoW}| heat production, natural gas, at boiler condensing modulating <100kW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e9d5a47129368e2de065e78bf22561a4')","('ecoinvent_3.8_cutoff_from_sp', '83f1445e1bacb8c6887e4f6550f8c21b')",0.0714744834038404,0.072378988074732,-0.0124967852542739,0.0124967852542739,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Packaging film, low density polyethylene {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '14944f92fd7e016d686165ba22d7c6e3')","('ecoinvent_3.8_cutoff_from_sp', 'ba3f553b159d7172f648fc96ed905b2a')",2.754100964847131,2.922007075008772,-0.0574625953501967,0.0574625953501967,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, passenger car, medium size, diesel, EURO 4 {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '8b7dcad4b8f06985f38728db65a8adfa')","('ecoinvent_3.8_cutoff_from_sp', '428799dc1d145c7ea04e660c2dd7e8b2')",0.3096289546509039,0.3187179892253063,-0.0285174821681534,0.0285174821681534,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Gas motor, 206kW {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '649e5b02beb71afc51a0d5f8cbbfd8e4')","('ecoinvent_3.8_cutoff_from_sp', 'ebe110c4f500bf37ad2dcde4d05844bf')",4015.557749819336,3958.206457304086,0.0144892120039415,0.0144892120039415,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {JM}| market for electricity, medium voltage | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '2d7c89694480acd9790f7134c34e2b15')","('ecoinvent_3.8_cutoff_from_sp', '2535fcdcf700a85eab9079c91cd2bd17')",0.954810198334223,0.801797636363409,0.1908368833123651,0.1908368833123651,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, for reuse in municipal waste incineration only {GLO}| treatment of biowaste, municipal incineration | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '215952957c73454534a2828cc24fb91a')","('ecoinvent_3.8_cutoff_from_sp', '7bea9aa4afb0a977c6a710102053f761')",0.0,0.0,0.0,0.0,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {CR}| market for electricity, low voltage | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6ceb5befc5c540c00c46738717cebeab')","('ecoinvent_3.8_cutoff_from_sp', '4e4247f7c344d8c3b92f03fb2b7e4802')",0.1570089714136372,0.0414851914043302,2.7846992167245643,2.7846992167245643,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, other than natural gas {CH}| heat production, softwood chips from forest, at furnace 50kW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '04935db4a6cdb9e431f5e2129aee932d')","('ecoinvent_3.8_cutoff_from_sp', '97d1da87da9987424fa1266576f4bc59')",0.0075679826459243,0.0078893512633889,-0.0407344795200017,0.0407344795200017,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Irrigation {US}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'cd3726a32df9823bb0cef6ac31277e00')","('ecoinvent_3.8_cutoff_from_sp', '8cfde3ff262de6a3a48e52b585511380')",0.3620428616860644,0.1111524439191689,2.2571741018069327,2.2571741018069327,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Polyvinylchloride, emulsion polymerised {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6f5b99f14191d0b3e090a9c6058a5bc1')","('ecoinvent_3.8_cutoff_from_sp', '12974c318c303892731428e7cfcc6f55')",2.622879860079929,2.9594367191058004,-0.113723282830512,0.113723282830512,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Steel, low-alloyed, hot rolled {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'fe1858f8a8abc9f062fa3b8f97fb9584')","('ecoinvent_3.8_cutoff_from_sp', '1032ae9c9bf9d34a5cdb1d4b2fb98083')",2.01704720247517,2.264883949111562,-0.1094258037960884,0.1094258037960884,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Excavation, skid-steer loader {RER}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '37c6dfe32a84544e46388b4104e88c9b')","('ecoinvent_3.8_cutoff_from_sp', 'd10b9a014c509d8221d9fbef32c21da3')",0.52538160916625,0.5203430634128262,0.0096831227467066,0.0096831227467066,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electronics scrap {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '57671060d38b23c3021c9a8d2600b24f')","('ecoinvent_3.8_cutoff_from_sp', 'bdcfa3575022eed725dc422c4c282e7f')",0.0343225305848374,-0.0344762622148091,-1.995540942663276,1.995540942663276,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Wood chips, dry, measured as dry mass {RoW}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '59304d279d407a68b872ae9242e5c23a')","('ecoinvent_3.8_cutoff_from_sp', '7011792acb049c31d373fc73787a0089')",0.1987243838014789,0.1785949822901351,0.1127097819503281,0.1127097819503281,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {PY}| market for electricity, low voltage | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '48941f0660a6fe2a5c6b242d8787c843')","('ecoinvent_3.8_cutoff_from_sp', '44ff4bfc96dd3e48654aa257783d8e21')",0.0167063629075421,0.017482431203235,-0.0443913255925934,0.0443913255925934,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Quicklime, milled, loose {CH}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a7396b2e1941649107a3ed03d28774b7')","('ecoinvent_3.8_cutoff_from_sp', '6ac436b67a8c5c00ea61282a7cfbc1a8')",1.1421118356757838,1.1376895613728766,0.0038870659036114,0.0038870659036114,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {GLO}| market group for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '26977a7182e8c13e69606c86e0df9b7c')","('ecoinvent_3.8_cutoff_from_sp', '815871eb23be5ed7a1961f913eb524f5')",0.7819148877136288,0.7187219742228198,0.0879240036582182,0.0879240036582182,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste polyethylene {FI}| market for waste polyethylene | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '6aa5109769b18145f946e002adb3ceba')","('ecoinvent_3.8_cutoff_from_sp', '03ca27956d6e896691c3b3eb320b0578')",2.877338035670006,2.878065881635917,-0.0002528941295456,0.0002528941295456,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Fava bean seed, for sowing {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'adde35aeb8acaa15987fd888c9a096a7')","('ecoinvent_3.8_cutoff_from_sp', 'b7d4cedc5b5400faa5a27f4f987a652c')",0.6082560222667758,0.575360907838557,0.0571730091149136,0.0571730091149136,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, other than natural gas {CH}| heat production, light fuel oil, at boiler 100kW, non-modulating | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '45c1fb575df2309b97f6f92b2222122f')","('ecoinvent_3.8_cutoff_from_sp', '404ddfaabd47d20a768e51dd72f42bbf')",0.0917506574321519,0.0908610539147042,0.0097908122250355,0.0097908122250355,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Irrigation {CA-QC}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '118022c6ce9ebfa48946f062e1dfbd19')","('ecoinvent_3.8_cutoff_from_sp', '9ec28d5ea759e1681cea6e83ca8977d0')",0.3415408059414254,0.0521333406557221,5.551293311450936,5.551293311450936,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Paper, woodfree, coated {RER}| paper production, woodfree, coated, at integrated mill | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '48338a48b97ea55db6cd18f51337de68')","('ecoinvent_3.8_cutoff_from_sp', '06fee5f0fde89f1ab3d269e9a8a85ae8')",1.0601210436903197,1.0503563824558195,0.0092965220163363,0.0092965220163363,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight train {CN}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd63938d499914ec056f5c799efd7c204')","('ecoinvent_3.8_cutoff_from_sp', '7662c2cb164eabc4e40fa539095e6fab')",0.0468324353159626,0.0467173188681772,0.0024641064721675,0.0024641064721675,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Coke {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'c3dd60a43d976707cf0f6e502f3c4f70')","('ecoinvent_3.8_cutoff_from_sp', 'fd0b108e63080985b7b410922f7f60e1')",0.0263668798845678,0.0258379289112755,0.0204718797357413,0.0204718797357413,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Atrazine {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '44a3c5fd101496baacac8ae7220d4e59')","('ecoinvent_3.8_cutoff_from_sp', '0bd1193b21175f0e19e1efcc865111d9')",8.268210790760975,8.530257306338207,-0.0307196496150854,0.0307196496150854,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Packaging glass, white {RER w/o CH+DE}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '1f85c8460640d59143550d27d2882b6a')","('ecoinvent_3.8_cutoff_from_sp', 'be1515e8661100529bf2977a4c743b6a')",0.911293568216892,0.8852918493102218,0.0293707876413068,0.0293707876413068,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste wood, untreated {CO}| market for waste wood, untreated | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '5dbab2117f4ddcf7a83216e8ec58dfc4')","('ecoinvent_3.8_cutoff_from_sp', 'defd69f1b3d774dda752eef00a6e023e')",0.1387196886822,0.1391665797992329,-0.0032111956597452,0.0032111956597452,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transmission network, electricity, medium voltage {CH}| construction | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a2e73b9f3352059306c478effd04f458')","('ecoinvent_3.8_cutoff_from_sp', '3e691df99cbbece6181b4926cc84581f')",25247.78051958637,31610.79375579429,-0.2012924219924586,0.2012924219924586,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, natural gas {Europe without Switzerland}| heat production, natural gas, at boiler fan burner low-NOx non-modulating <100kW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '42d7dc9211c6193cb6e9c5d2b23604d1')","('ecoinvent_3.8_cutoff_from_sp', 'd67d53f3c188a7d416a4b86e55e7f567')",0.082571456105396,0.0832933631328589,-0.0086670414101473,0.0086670414101473,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Steel, low-alloyed, hot rolled {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '795941224474e9c4e663626b8d105b37')","('ecoinvent_3.8_cutoff_from_sp', '8c190225ce8660c08a1fed0cc0deae9a')",1.9964027121791803,2.213954007990781,-0.0982636924824982,0.0982636924824982,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, natural gas {GLO}| market group for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'f5bc1ad0a66d94b86f47b7421430420a')","('ecoinvent_3.8_cutoff_from_sp', 'efb1511b30af3f936687fc50ccad292f')",0.0774130938206389,0.0784571707813463,-0.0133076040126033,0.0133076040126033,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste wood, untreated {IT}| market for waste wood, untreated | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '47bb2993e972bdd3784f3fb904f64c91')","('ecoinvent_3.8_cutoff_from_sp', 'ec2d9369433ff95410e14bbf032209a2')",0.0604884071801295,0.0605043354935552,-0.0002632590424429,0.0002632590424429,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Used fluorescent lamp {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'eac75f34626da54b9277307532daa8b1')","('ecoinvent_3.8_cutoff_from_sp', 'b7feb01cc5d26ff5f0a6d5672b390e81')",0.0650434375112055,0.0661436605170699,-0.0166338390899979,0.0166338390899979,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Injection moulding {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '81f1fef4ee29e512c7f59939b1d1ff33')","('ecoinvent_3.8_cutoff_from_sp', 'ebead950ed94a887fc753a5a399a1944')",1.3350034269146105,1.2510361359205215,0.0671181979346305,0.0671181979346305,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, district or industrial, natural gas {Europe without Switzerland}| heat production, natural gas, at boiler condensing modulating >100kW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd425c90b9d422086bbc4a1cc626a25dd')","('ecoinvent_3.8_cutoff_from_sp', '5796ba482237fa594e65c8a4fd63fedd')",0.0649609870694833,0.0655460236696985,-0.0089255849166886,0.0089255849166886,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tillage, cultivating, chiselling {CH}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e28efb70b042c846168a35f3fd1ef7d2')","('ecoinvent_3.8_cutoff_from_sp', '633feff44d4a68127fdf6bed6c3133eb')",73.57470097732393,73.13361883373152,0.0060311817003778,0.0060311817003778,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
